"H, A/m","Upper B, T","Lower B, T"
95.56191123822464,0.3625533597618286,0.34076408722703244
95.64191283825676,0.3626288332713388,0.34086551017070593
95.72191443828888,0.362704223910657,0.34096680403588403
95.80191603832054,0.3627795318161953,0.3410679690688221
95.88191763835266,0.3628547571240684,0.34116900551515106
95.96191923838478,0.36292989997009073,0.34126991361987624
96.0419208384169,0.36300496048978,0.34137069362738137
96.12192243844856,0.36307993881835643,0.34147134578142957
96.20192403848068,0.36315483509074564,0.3415718703251676
96.2819256385128,0.36322964944157693,0.3416722675011244
96.36192723854492,0.36330438200518544,0.34177253755121517
96.44192883857659,0.36337903291561247,0.34187268071674237
96.5219304386087,0.3634536023066079,0.34197269723839985
96.60193203864083,0.36352809031162825,0.34207258735627133
96.68193363867294,0.36360249706383935,0.34217235130983464
96.76193523870461,0.3636768226961163,0.34227198933796255
96.84193683873673,0.3637510673410459,0.3423715016789267
96.92193843876885,0.3638252311309248,0.34247088857039654
97.00194003880097,0.3638993141977622,0.34257015024944304
97.08194163883263,0.3639733166732796,0.34266928695253973
97.16194323886475,0.3640472386889133,0.34276829891556665
97.24194483889687,0.36412108037581276,0.34286718637380903
97.32194643892899,0.36419484186484297,0.34296594956196125
97.40194803896065,0.3642685232865843,0.3430645887141276
97.48194963899277,0.3643421247713352,0.34316310406382644
97.56195123902489,0.36441564644911023,0.3432614958439887
97.64195283905656,0.364489088449642,0.34335976428696113
97.72195443908868,0.3645624509023836,0.3434579096245103
97.8019560391208,0.3646357339365064,0.34355593208782054
97.88195763915292,0.3647089376809027,0.3436538319074983
97.96195923918458,0.3647820622641857,0.3437516093135729
98.0419608392167,0.36485510781469177,0.34384926453550024
98.12196243924882,0.3649280744604788,0.3439467978021616
98.20196403928094,0.36500096232932855,0.34404420934186736
98.2819656393126,0.36507377154874665,0.34414149938235794
98.36196723934472,0.36514650224596495,0.3442386681508076
98.44196883937684,0.3652191545479397,0.34433571587382306
98.52197043940896,0.36529172858135406,0.3444326427774471
98.60197203944062,0.365364224472618,0.3445294490871598
98.68197363947274,0.3654366423478707,0.3446261350278819
98.76197523950486,0.3655089823329787,0.3447227008239737
98.84197683953698,0.36558124455353824,0.34481914669923863
98.92197843956865,0.3656534291348755,0.34491547287692426
99.00198003960077,0.3657255362020485,0.3450116795797258
99.08198163963289,0.3657975658798458,0.34510776702978485
99.161983239665,0.36586951829278846,0.34520373544869315
99.24198483969667,0.3659413935651303,0.3452995850574933
99.32198643972879,0.3660131918208599,0.34539531607668245
99.40198803976091,0.36608491318369923,0.3454909287262109
99.48198963979257,0.3661565577771053,0.34558642322548544
99.56199123982469,0.3662281257242722,0.3456817997933724
99.64199283985681,0.3662996171481294,0.3457770586481963
99.72199443988893,0.3663710321713439,0.3458722000077437
99.8019960399206,0.3664423709163204,0.34596722408926367
99.88199763995271,0.36651363350520344,0.34606213110947154
99.96199923998483,0.36658482005987564,0.34615692128454756
100.04200084001695,0.3666559307019601,0.3462515948301404
100.12200244004862,0.36672696555282036,0.3463461519613679
100.20200404008074,0.36679792473356243,0.3464405928928209
100.28200564011286,0.3668688083650333,0.34653491783856144
100.36200724014498,0.36693961656782337,0.34662912701212656
100.44200884017664,0.36701034946226574,0.346723220626529
100.52201044020876,0.36708100716843917,0.34681719889426094
100.60201204024088,0.3671515898061661,0.34691106202729205
100.682013640273,0.3672220974950146,0.34700481023707375
100.76201524030466,0.36729253035429893,0.3470984437345393
100.84201684033678,0.36736288850308113,0.34719196273010766
100.9220184403689,0.36743317206016973,0.34728536743368194
101.00202004040102,0.3675033811441219,0.34737865805465296
101.08202164043269,0.36757351587324316,0.34747183480189997
101.1620232404648,0.3676435763655899,0.3475648978837941
101.24202484049692,0.36771356273896755,0.34765784750819667
101.32202644052859,0.36778347511093223,0.34775068388246283
101.40202804056071,0.36785331359879303,0.34784340721344403
101.48202964059283,0.36792307831960974,0.34793601770748683
101.56203124062495,0.3679927693901957,0.34802851557043646
101.64203284065661,0.3680623869271171,0.34812090100763704
101.72203444068873,0.36813193104669567,0.34821317422393566
101.80203604072085,0.3682014018650065,0.3483053354236802
101.88203764075297,0.3682707994978807,0.34839738481072346
101.96203924078463,0.36834012406090505,0.3484893225884233
102.04204084081675,0.3684093756694241,0.34858114895964626
102.12204244084887,0.3684785544385388,0.348672864126766
102.20204404088099,0.36854766048310816,0.3487644682916668
102.28204564091266,0.3686166939177498,0.3488559616557441
102.36204724094478,0.3686856548568416,0.348947344419908
102.4420488409769,0.36875454341452013,0.3490386167845815
102.52205044100901,0.36882335970468294,0.34912977894970415
102.60205204104068,0.36889210384098836,0.3492208311147327
102.6820536410728,0.3689607759368576,0.3493117734786441
102.76205524110492,0.36902937610547326,0.3494026062399344
102.84205684113704,0.36909790445978113,0.34949332959662177
102.9220584411687,0.3691663611124905,0.34958394374624724
103.00206004120082,0.36923474617607593,0.3496744488858782
103.08206164123294,0.3693030597627757,0.34976484521210643
103.1620632412646,0.3693713019845937,0.34985513292105147
103.24206484129672,0.369439472953301,0.3499453122083632
103.32206644132884,0.3695075727804342,0.3500353832692205
103.40206804136096,0.3695756015772978,0.3501253462983345
103.48206964139263,0.3696435594549635,0.35021520148994906
103.56207124142475,0.36971144652427307,0.3503049490378441
103.64207284145687,0.369779262895836,0.3503945891353341
103.72207444148899,0.3698470086800321,0.35048412197527135
103.80207604152065,0.369914683987011,0.3505735477500464
103.88207764155277,0.3699822889266944,0.3506628666515916
103.96207924158489,0.3700498236087745,0.35075207887137905
104.04208084161701,0.3701172881427159,0.35084118460042457
104.12208244164867,0.3701846826377556,0.3509301840292874
104.20208404168079,0.3702520072029051,0.35101907734807414
104.28208564171291,0.3703192619469485,0.3511078647464367
104.36208724174503,0.37038644697844486,0.3511965464135758
104.4420888417767,0.3704535624057279,0.35128512253824146
104.52209044180881,0.3705206083369082,0.351373593308736
104.60209204184093,0.37058758487987126,0.3514619589129128
104.68209364187305,0.37065449214227997,0.35155021953817917
104.76209524190472,0.37072133023157405,0.35163837537149695
104.84209684193684,0.3707880992549724,0.3517264265993859
104.92209844196896,0.3708547993194713,0.3518143734079218
105.00210004200062,0.3709214305318461,0.3519022159827394
105.08210164203274,0.3709879929986531,0.3519899545090351
105.16210324206486,0.3710544868262275,0.35207758917156545
105.24210484209698,0.3711209121206857,0.3521651201546503
105.32210644212864,0.37118726898792537,0.3522525476421731
105.40210804216076,0.3712535575336269,0.3523398718175842
105.48210964219288,0.37131977786325215,0.3524270928638991
105.562111242225,0.3713859300820466,0.352514210963702
105.64211284225667,0.3714520142950387,0.3526012262991456
105.72211444228878,0.3715180306070424,0.3526881390519547
105.8021160423209,0.37158397912265506,0.35277494940342435
105.88211764235302,0.3716498599462599,0.3528616575344233
105.96211924238469,0.3717156731820253,0.3529482636253939
106.04212084241681,0.3717814189339075,0.3530347678563556
106.12212244244893,0.37184709730564824,0.35312117040690333
106.20212404248105,0.3719127084007772,0.3532074714562103
106.28212564251271,0.3719782523226118,0.3532936711830286
106.36212724254483,0.3720437291742589,0.3533797697656924
106.44212884257695,0.3721091390586136,0.35346576738211605
106.52213044260907,0.3721744820783608,0.3535516642097974
106.60213204264073,0.37223975833597533,0.35363746042581795
106.68213364267285,0.37230496793372375,0.35372315620684613
106.76213524270497,0.3723701109736628,0.3538087517291355
106.84213684273664,0.372435187557641,0.35389424716852746
106.92213844276876,0.37250019778730015,0.3539796427004539
107.00214004280087,0.372565141764074,0.3540649384999354
107.082141642833,0.3726300195891899,0.3541501347415847
107.16214324286466,0.3726948313636687,0.35423523159960635
107.24214484289678,0.37275957718832675,0.3543202292478004
107.3221464429289,0.3728242571637743,0.3544051278595603
107.40214804296102,0.37288887139041743,0.3544899276078763
107.48214964299268,0.37295341996845777,0.3545746286653353
107.5621512430248,0.37301790299789456,0.35465923120412435
107.64215284305692,0.37308232057852286,0.3547437353960287
107.72215444308904,0.37314667280993585,0.3548281414124349
107.8021560431207,0.37321095979152413,0.3549124494243309
107.88215764315282,0.37327518162247814,0.35499665960230953
107.96215924318494,0.37333933840178607,0.3550807721165662
108.04216084321706,0.37340343022823624,0.35516478713690247
108.12216244324873,0.37346745720041663,0.35524870483272586
108.20216404328085,0.3735314194167168,0.3553325253730532
108.28216564331296,0.3735953169753264,0.35541624892650864
108.36216724334508,0.37365914997423694,0.35549987566132685
108.44216884337675,0.37372291851124173,0.3555834057453532
108.52217044340887,0.3737866226839378,0.35566683934604665
108.60217204344099,0.373850262589724,0.35575017663047825
108.68217364347265,0.37391383832580294,0.35583341776533334
108.76217524350477,0.37397734998918225,0.3559165629169144
108.84217684353689,0.37404079767667314,0.3559996122511393
108.92217844356901,0.3741041814848923,0.35608256593354387
109.00218004360067,0.3741675015102613,0.3561654241292827
109.0821816436328,0.3742307578490092,0.35624818700313166
109.16218324366491,0.3742939505971704,0.3563308547194863
109.24218484369703,0.3743570798505865,0.35641342744236476
109.3221864437287,0.37442014570490645,0.3564959053354082
109.40218804376082,0.37448314825558815,0.3565782885618833
109.48218964379294,0.3745460875978969,0.3566605772846809
109.56219124382505,0.3746089638269073,0.3567427716663188
109.64219284385672,0.37467177703750304,0.35682487186894185
109.72219444388884,0.3747345273243788,0.3569068780543249
109.80219604392096,0.3747972147820384,0.35698879038387127
109.88219764395308,0.3748598395047971,0.35707060901861537
109.96219924398474,0.37492240158678103,0.3571523341192229
110.04220084401686,0.37498490112192906,0.35723396584599404
110.12220244404898,0.3750473382039915,0.3573155043588613
110.2022040440811,0.37510971292653145,0.3573969498173926
110.28220564411276,0.37517202538292516,0.3574783023807916
110.36220724414488,0.37523427566636336,0.3575595622079002
110.442208844177,0.37529646386985,0.357640729457197
110.52221044420867,0.3753585900862036,0.35772180428679984
110.60221204424079,0.37542065440805866,0.35780278685446787
110.6822136442729,0.37548265692786437,0.3578836773176001
110.76221524430503,0.37554459773788607,0.3579644758332383
110.84221684433669,0.37560647693020516,0.3580451825580668
110.92221844436881,0.37566829459672113,0.35812579764841546
111.00222004440093,0.37573005082914973,0.35820632126025814
111.08222164443305,0.3757917457190247,0.35828675354921535
111.16222324446471,0.3758533793576978,0.3583670946705543
111.24222484449683,0.37591495183634066,0.35844734477919166
111.32222644452895,0.3759764632459427,0.3585275040296923
111.40222804456107,0.3760379136773136,0.35860757257627135
111.48222964459273,0.3760993032210825,0.35868755057279494
111.56223124462485,0.3761606319677002,0.3587674381727827
111.64223284465697,0.3762219000074375,0.35884723552940595
111.7222344446891,0.37628310743038657,0.35892694279549076
111.80223604472076,0.37634425432646146,0.3590065601235177
111.88223764475288,0.3764053407853992,0.35908608766562494
111.962239244785,0.3764663668967587,0.3591655255736062
112.04224084481712,0.37652733274992223,0.35924487399891386
112.12224244484878,0.3765882384340953,0.3593241330926586
112.2022440448809,0.3766490840383085,0.35940330300561263
112.28224564491302,0.37670986965141573,0.3594823838882076
112.36224724494468,0.376770595362096,0.35956137589053694
112.4422488449768,0.3768312612588544,0.3596402791623584
112.52225044500892,0.3768918674300208,0.35971909385309203
112.60225204504104,0.3769524139637516,0.359797820111823
112.6822536450727,0.37701290094802953,0.35987645808730173
112.76225524510483,0.3770733284706652,0.3599550079279465
112.84225684513694,0.3771336966192958,0.3600334697818418
112.92225844516906,0.3771940054813865,0.360111843796741
113.00226004520073,0.37725425514423067,0.3601901301200663
113.08226164523285,0.37731444569495126,0.36026832889891164
113.16226324526497,0.3773745772204994,0.36034644028004076
113.24226484529709,0.37743464980765606,0.36042446440988996
113.32226644532875,0.3774946635430318,0.36050240143456824
113.40226804536087,0.3775546185130687,0.3605802514998597
113.48226964539299,0.37761451480403857,0.3606580147512222
113.56227124542511,0.3776743525020446,0.36073569133378963
113.64227284545677,0.3777341316930216,0.3608132813923722
113.72227444548889,0.37779385246273717,0.36089078507145894
113.80227604552101,0.3778535148967904,0.36096820251521605
113.88227764555313,0.3779131190806136,0.36104553386748967
113.9622792455848,0.37797266509947197,0.36112277927180547
114.04228084561692,0.3780321530384654,0.3611999388713719
114.12228244564903,0.3780915829825269,0.3612770128090778
114.2022840456807,0.3781509550164238,0.3613540012274952
114.28228564571282,0.3782102692247596,0.36143090426888114
114.36228724574494,0.37826952569197175,0.3615077220751758
114.44228884577706,0.3783287245023339,0.36158445478800566
114.52229044580872,0.3783878657399555,0.36166110254868294
114.60229204584084,0.37844694948878327,0.3617376654982085
114.68229364587296,0.3785059758326,0.36181414377727017
114.76229524590508,0.37856494485502606,0.361890537526245
114.84229684593674,0.3786238566395191,0.3619668468851996
114.92229844596886,0.3786827112693758,0.3620430719938925
115.00230004600098,0.37874150882773044,0.36211921299177263
115.0823016460331,0.3788002493975563,0.36219527001798163
115.16230324606477,0.3788589330616657,0.36227124321135407
115.24230484609689,0.3789175599027115,0.36234713271041985
115.322306446129,0.37897613000318564,0.36242293865340264
115.40230804616112,0.37903464344542076,0.36249866117822227
115.48230964619279,0.37909310031159,0.3625743004224947
115.56231124622491,0.3791515006837085,0.36264985652353476
115.64231284625703,0.3792098446436323,0.3627253296183542
115.72231444628915,0.3792681322730592,0.36280071984366435
115.80231604632081,0.3793263636535296,0.36287602733587604
115.88231764635293,0.3793845388664271,0.36295125223110225
115.96231924638505,0.37944265799297755,0.36302639466515607
116.04232084641671,0.3795007211142503,0.3631014547735532
116.12232244644883,0.3795587283111595,0.3631764326915138
116.20232404648095,0.37961667966446255,0.3632513285539606
116.28232564651307,0.37967457525476167,0.3633261424955218
116.36232724654474,0.3797324151625038,0.3634008746505308
116.44232884657686,0.37979019946798204,0.36347552515302867
116.52233044660898,0.3798479282513345,0.3635500941367625
116.6023320466411,0.3799056015925454,0.36362458173518775
116.68233364667276,0.37996321957144524,0.3636989880814685
116.76233524670488,0.3800207822677122,0.36377331330847956
116.842336846737,0.38007828976087077,0.36384755754880505
116.92233844676912,0.3801357421302933,0.3639217209347406
117.00234004680078,0.38019313945519956,0.3639958035982936
117.0823416468329,0.3802504818146588,0.36406980567118524
117.16234324686502,0.38030776928758775,0.3641437272848493
117.24234484689714,0.3803650019527525,0.36421756857043414
117.3223464469288,0.3804221798887683,0.3642913296588029
117.40234804696092,0.380479303174101,0.36436501068053584
117.48234964699304,0.38053637188706546,0.3644386117659287
117.56235124702516,0.38059338610582744,0.36451213304499497
117.64235284705683,0.3806503459084031,0.36458557464746605
117.72235444708895,0.38070725137266076,0.3646589367027934
117.80235604712107,0.3807641025763192,0.3647322193401472
117.88235764715273,0.3808208995969492,0.36480542268841787
117.96235924718485,0.3808776425119746,0.3648785468762184
118.04236084721697,0.3809343313986708,0.36495159203188254
118.12236244724909,0.3809909663341665,0.36502455828346725
118.20236404728075,0.38104754739544344,0.3650974457587525
118.28236564731287,0.38110407465933777,0.36517025458524377
118.36236724734499,0.3811605482025386,0.36524298489017026
118.44236884737711,0.3812169681015899,0.3653156368004873
118.52237044740878,0.38127333443288974,0.3653882104428763
118.6023720474409,0.3813296472726923,0.365460705943747
118.68237364747301,0.38138590669710604,0.36553312342923616
118.76237524750513,0.3814421127820955,0.3656054630252092
118.8423768475368,0.3814982656034809,0.3656777248572607
118.92237844756892,0.38155436523693964,0.36574990905071664
119.00238004760104,0.38161041175800514,0.3658220157306326
119.08238164763316,0.38166640524206796,0.3658940450217961
119.16238324766482,0.38172234576437586,0.3659659970487265
119.24238484769694,0.38177823340003525,0.36603787193567744
119.32238644772906,0.3818340682240095,0.3661096698066351
119.40238804776118,0.3818898503111209,0.3661813907853204
119.48238964779284,0.38194557973605,0.3662530349951891
119.56239124782496,0.3820012565733374,0.3663246025594339
119.64239284785708,0.3820568808973822,0.3663960936009829
119.72239444788875,0.38211245278244316,0.36646750824250157
119.80239604792087,0.38216797230264,0.3665388466063944
119.88239764795298,0.382223439531952,0.3666101088148034
119.9623992479851,0.38227885454421934,0.36668129498961033
120.04240084801677,0.382334217413143,0.36675240525243663
120.12240244804889,0.3823895282122863,0.3668234397246456
120.20240404808101,0.3824447870150731,0.36689439852734096
120.28240564811313,0.3824999938947899,0.3669652817813687
120.36240724814479,0.38255514892458503,0.36703608960731743
120.44240884817691,0.3826102521774704,0.3671068221255204
120.52241044820903,0.3826653037263201,0.3671774794560538
120.60241204824115,0.38272030364387183,0.367248061718739
120.68241364827281,0.3827752520027264,0.3673185690331428
120.76241524830493,0.38283014887534966,0.367389001518579
120.84241684833705,0.3828849943340709,0.36745935929410745
120.92241844836917,0.38293978845108406,0.3675296424785357
121.00242004840084,0.3829945312984479,0.3675998511904192
121.08242164843296,0.3830492229480871,0.36766998554806357
121.16242324846507,0.3831038634717911,0.3677400456695226
121.2424248484972,0.3831584529412155,0.36781003167260096
121.32242644852886,0.38321299142788157,0.36787994367485355
121.40242804856098,0.38326747900317826,0.3679497817935881
121.4824296485931,0.3833219157383601,0.36801954614586335
121.56243124862476,0.3833763017045489,0.3680892368484908
121.64243284865688,0.38343063697273466,0.3681588540180368
121.722434448689,0.3834849216137743,0.36822839777082045
121.80243604872112,0.3835391556983929,0.36829786822291616
121.88243764875278,0.3835933392971838,0.3683672654901534
121.9624392487849,0.38364747248060965,0.3684365896881189
122.04244084881702,0.38370155531900124,0.3685058409321548
122.12244244884914,0.3837555878825589,0.36857501933736125
122.2024440488808,0.3838095702413522,0.3686441250185957
122.28244564891293,0.3838635024653214,0.36871315809047567
122.36244724894505,0.38391738462427616,0.3687821186673767
122.44244884897716,0.3839712167878967,0.3688510068634345
122.52245044900883,0.3840249990257338,0.3689198227925451
122.60245204904095,0.38407873140721016,0.3689885665683668
122.68245364907307,0.384132414001619,0.36905723830431847
122.76245524910519,0.3841860468781254,0.3691258381135818
122.84245684913685,0.3842396301057662,0.36919436610910117
122.92245844916897,0.3842931637534512,0.3692628224035857
123.00246004920109,0.3843466478899619,0.3693312071095077
123.08246164923321,0.38440008258395314,0.36939952033910467
123.16246324926487,0.3844534679039523,0.36946776220437927
123.242464849297,0.38450680391836123,0.36953593281710145
123.32246644932911,0.3845600906954545,0.3696040322888066
123.40246804936078,0.3846133283033808,0.36967206073079767
123.4824696493929,0.38466651681016395,0.36974001825414654
123.56247124942502,0.3847196562837014,0.3698079049696924
123.64247284945714,0.3847727467917659,0.36987572098804417
123.7224744494888,0.3848257884020049,0.3699434664195799
123.80247604952092,0.3848787811819423,0.37001114137444946
123.88247764955304,0.38493172519897684,0.3700787459625722
123.96247924958516,0.3849846205203835,0.3701462802936395
124.04248084961682,0.38503746721331333,0.37021374447711447
124.12248244964894,0.3850902653447949,0.37028113862223416
124.20248404968106,0.38514301498173265,0.37034846283800765
124.28248564971318,0.38519571619090853,0.3704157172332185
124.36248724974485,0.38524836903898163,0.37048290191642413
124.44248884977696,0.3853009735924896,0.3705500169959583
124.52249044980908,0.3853535299178473,0.3706170625799293
124.6024920498412,0.38540603808134816,0.370684038776222
124.68249364987287,0.3854584981491636,0.37075094569249767
124.76249524990499,0.3855109101873452,0.37081778343619615
124.8424968499371,0.38556327426182235,0.370884552114534
124.92249844996923,0.3856155904384044,0.3709512518345069
125.00250005000089,0.3856678587827799,0.371017882702889
125.08250165003301,0.38572007936051844,0.3710844448262355
125.16250325006513,0.3857722522370687,0.3711509383108805
125.2425048500968,0.3858243774777599,0.371217363262939
125.32250645012891,0.38587645514780294,0.37128371978830865
125.40250805016103,0.3859284853122889,0.3713500079926676
125.48250965019315,0.38598046803619046,0.37141622798147716
125.56251125022482,0.38603240338436146,0.3714823798599811
125.64251285025694,0.3860842914215386,0.37154846373320816
125.72251445028905,0.3861361322123397,0.37161447970596984
125.80251605032117,0.3861879258212653,0.371680427882863
125.88251765035284,0.38623967231269835,0.3717463083682693
125.96251925038496,0.38629137175090544,0.37181212126635727
126.04252085041708,0.38634302420003563,0.37187786668108086
126.1225224504492,0.38639462972412164,0.3719435447161812
126.20252405048086,0.38644618838707956,0.3720091554751865
126.28252565051298,0.38649770025271035,0.3720746990614142
126.3625272505451,0.3865491653846984,0.3721401755779691
126.44252885057722,0.3866005838466129,0.3722055851277455
126.52253045060888,0.38665195570190736,0.3722709278134269
126.602532050641,0.38670328101392126,0.37233620373748827
126.68253365067312,0.3867545598458786,0.372401413002194
126.76253525070524,0.38680579226088907,0.3724665557096
126.8425368507369,0.3868569783219479,0.3725316319615539
126.92253845076903,0.3869081180919372,0.3725966418596966
127.00254005080114,0.38695921163362473,0.3726615855054605
127.08254165083281,0.38701025900966457,0.37272646300007173
127.16254325086493,0.38706126028259863,0.3727912744445512
127.24254485089705,0.3871122155148551,0.37285601993971307
127.32254645092917,0.38716312476874953,0.372920699586167
127.40254805096083,0.3872139881064851,0.3729853134843177
127.48254965099295,0.38726480559015347,0.3730498617343668
127.56255125102507,0.38731557728173366,0.3731143444363115
127.64255285105719,0.3873663032430933,0.3731787616899461
127.72255445108885,0.3874169835359883,0.37324311359486256
127.80255605112097,0.38746761822206427,0.37330740025045145
127.88255765115309,0.38751820736285514,0.37337162175590116
127.96255925118521,0.3875687510197844,0.37343577821019924
128.04256085121688,0.38761924925416485,0.3734998697121326
128.122562451249,0.38766970212720014,0.3735638963602894
128.20256405128112,0.38772010969998294,0.373627858253057
128.28256565131323,0.38777047203349674,0.37369175548862454
128.3625672513449,0.3878207891886152,0.3737555881649821
128.44256885137702,0.3878710612261037,0.37381935637992314
128.52257045140914,0.38792128820661786,0.3738830602310425
128.6025720514408,0.3879714701907047,0.3739466998157382
128.68257365147292,0.38802160723880347,0.37401027523121283
128.76257525150504,0.3880716994112446,0.37407378657447204
128.84257685153716,0.3881217467682506,0.37413723394232645
128.92257845156882,0.38817174936993626,0.3742006174313912
129.00258005160094,0.3882217072763095,0.37426393713808837
129.08258165163306,0.3882716205472703,0.3743271931586446
129.16258325166518,0.388321489242612,0.3743903855890938
129.24258485169685,0.38837131342202075,0.3744535145252763
129.32258645172897,0.3884210931450771,0.37451658006284116
129.4025880517611,0.38847082847125447,0.37457958229724414
129.4825896517932,0.38852051945992055,0.3746425213237501
129.56259125182487,0.38857016617033696,0.3747053972374322
129.642592851857,0.38861976866166054,0.3747682101331743
129.7225944518891,0.388669326992942,0.374830960105669
129.80259605192123,0.38871884122312717,0.3748936472494197
129.8825976519529,0.38876831141105683,0.3749562716587402
129.962599251985,0.3888177376154679,0.3750188334277567
130.04260085201713,0.3888671198949922,0.37508133265040633
130.12260245204925,0.38891645830815735,0.37514376942043853
130.20260405208091,0.38896575291338714,0.3752061438314153
130.28260565211303,0.38901500376900217,0.37526845597671293
130.36260725214515,0.389064210933219,0.37533070594952017
130.44260885217682,0.3891133744641508,0.3753928938428401
130.52261045220894,0.38916249441980844,0.37545501974949125
130.60261205224106,0.38921157085809943,0.3755170837621063
130.68261365227318,0.38926060383682887,0.37557908597313366
130.76261525230484,0.3893095934136992,0.3756410264748376
130.84261685233696,0.3893585396463117,0.3757029053592996
130.92261845236908,0.38940744259216475,0.37576472271841715
131.0026200524012,0.38945630230865563,0.3758264786439054
131.08262165243286,0.38950511885307965,0.37588817322729695
131.16262325246498,0.3895538922826319,0.37594980655994364
131.2426248524971,0.3896026226544056,0.37601137873301504
131.32262645252922,0.38965131002539344,0.37607288983750026
131.40262805256089,0.3896999544524874,0.3761343399642075
131.482629652593,0.38974855599247993,0.37619572920376615
131.56263125262512,0.3897971147020625,0.3762570576466251
131.64263285265724,0.38984563063782707,0.37631832538305443
131.7226344526889,0.38989410385626555,0.3763795325031453
131.80263605272103,0.38994253441377136,0.3764406790968117
131.88263765275315,0.38999092236663785,0.376501765253789
131.96263925278527,0.3900392677710596,0.37656279106363527
132.04264085281693,0.39008757068313205,0.3766237566157318
132.12264245284905,0.39013583115885314,0.3766846619992841
132.20264405288117,0.3901840492541215,0.37674550730332085
132.28264565291283,0.39023222502473753,0.3768062926166952
132.36264725294495,0.3902803585264047,0.37686701802808614
132.44264885297707,0.39032844981472786,0.376927683625997
132.5226504530092,0.39037649894521464,0.3769882894987571
132.60265205304086,0.3904245059732752,0.37704883573452164
132.68265365307298,0.39047247095422344,0.3771093224212734
132.7626552531051,0.3905203939432755,0.3771697496468212
132.8426568531372,0.3905682749955512,0.3772301174988016
132.92265845316888,0.3906161141660737,0.3772904260646788
133.002660053201,0.39066391150977076,0.3773506754317461
133.08266165323312,0.39071166708147326,0.3774108656871247
133.16266325326524,0.39075938093591656,0.3774709969177651
133.2426648532969,0.3908070531277402,0.3775310692104472
133.32266645332902,0.39085468371148924,0.3775910826517817
133.40266805336114,0.39090227274161254,0.3776510373282088
133.48266965339326,0.39094982027246444,0.3777109333259998
133.56267125342492,0.39099732635830414,0.3777707707312568
133.64267285345704,0.39104479105329726,0.37783054962991464
133.72267445348916,0.3910922144115141,0.37789027010773907
133.80267605352128,0.39113959648693114,0.3779499322503288
133.88267765355295,0.39118693733343074,0.37800953614311483
133.96267925358507,0.3912342370048022,0.3780690818713627
134.04268085361718,0.3912814955547406,0.3781285695201703
134.12268245364885,0.3913287130368477,0.37818799917446994
134.20268405368097,0.3913758895046328,0.3782473709190291
134.2826856537131,0.3914230250115117,0.3783066848384493
134.3626872537452,0.3914701196108075,0.3783659410171677
134.44268885377687,0.39151717335575076,0.3784251395394568
134.522690453809,0.39156418629948037,0.378484280489426
134.6026920538411,0.3916111584950423,0.37854336395102045
134.68269365387323,0.39165808999539103,0.3786023900080224
134.7626952539049,0.39170498085338884,0.378661358744051
134.842696853937,0.3917518311218075,0.3787202702425641
134.92269845396913,0.39179864085332644,0.37877912458685664
135.00270005400125,0.3918454101005345,0.3788379218600624
135.08270165403292,0.391892138915929,0.37889666214515344
135.16270325406504,0.3919388273519177,0.3789553455249424
135.24270485409716,0.39198547546081675,0.37901397208208026
135.32270645412927,0.3920320832948523,0.3790725418990586
135.40270805416094,0.3920786509061601,0.37913105505820877
135.48270965419306,0.3921251783467869,0.37918951164170417
135.56271125422518,0.39217166566868855,0.37924791173155825
135.6427128542573,0.392218112923732,0.3793062554096264
135.72271445428896,0.3922645201636943,0.3793645427576056
135.80271605432108,0.39231088744026416,0.3794227738570361
135.8827176543532,0.3923572148050406,0.3794809487892999
135.96271925438487,0.3924035023095338,0.3795390676356221
136.04272085441698,0.3924497500051661,0.3795971304770723
136.1227224544491,0.3924959579432707,0.3796551373945627
136.20272405448122,0.39254212617509276,0.3797130884688503
136.2827256545129,0.3925882547517892,0.37977098378053636
136.362727254545,0.39263434372443,0.37982882341006785
136.44272885457713,0.39268039314399644,0.3798866074377363
136.52273045460925,0.39272640306138273,0.3799443359436792
136.6027320546409,0.39277237352739564,0.3800020090078798
136.68273365467303,0.3928183045927555,0.3800596267101687
136.76273525470515,0.39286419630809494,0.38011718913022247
136.84273685473727,0.39291004872396024,0.38017469634756507
136.92273845476893,0.3929558618908108,0.3802321484415677
137.00274005480105,0.3930016358590204,0.3802895454914505
137.08274165483317,0.3930473706788761,0.3803468875762809
137.1627432548653,0.39309306640057895,0.38040417477497523
137.24274485489696,0.3931387230742442,0.3804614071662985
137.32274645492907,0.3931843407499021,0.3805185848288662
137.4027480549612,0.39322991947749675,0.3805757078411423
137.4827496549933,0.39327545930688723,0.38063277628144143
137.56275125502498,0.3933209602878474,0.3806897902279282
137.6427528550571,0.3933664224700668,0.38074674975861905
137.72275445508922,0.39341184590314976,0.38080365495138047
137.80275605512088,0.39345723063661586,0.38086050588393067
137.882757655153,0.39350257671990124,0.3809173026338405
137.96275925518512,0.39354788420235703,0.3809740452785321
138.04276085521724,0.39359315313325066,0.3810307338952806
138.1227624552489,0.39363838356176556,0.38108736856121356
138.20276405528102,0.39368357553700223,0.38114394935331286
138.28276565531314,0.3937287291079769,0.38120047634841303
138.36276725534526,0.3937738443236229,0.3812569496232029
138.44276885537693,0.3938189212327901,0.38131336925422515
138.52277045540905,0.39386395988424633,0.3813697353178783
138.60277205544116,0.3939089603266758,0.38142604789041473
138.68277365547328,0.39395392260868056,0.3814823070479425
