"H, A/m","Upper B, T","Lower B, T"
-1.0510510510510507,0.0488826052444777,-0.06283745099651572
-0.9909909909909906,0.04929504924065868,-0.0624520309141605
-0.9309309309309306,0.049706658364533474,-0.06206585439488717
-0.8708708708708706,0.050117435148471515,-0.06167891920959985
-0.8108108108108105,0.05052738211461073,-0.06129122312043578
-0.7507507507507505,0.05093650177490948,-0.06090276388072194
-0.6906906906906904,0.051344796631197495,-0.06051353923493191
-0.6306306306306304,0.0517522691752272,-0.060123546918641996
-0.5705705705705704,0.05215892188872415,-0.059732784658487456
-0.5105105105105103,0.05256475724343762,-0.05934125017211822
-0.4504504504504503,0.05296977770119046,-0.058948941168154634
-0.39039039039039025,0.053373985713929206,-0.058555855346142494
-0.3303303303303302,0.05377738372377312,-0.05816199039650835
-0.2702702702702702,0.054179974163063804,-0.05776734400051407
-0.21021021021021014,0.05458175945441375,-0.05737191383021148
-0.1501501501501501,0.05498274201075519,-0.05697569754839643
-0.09009009009009006,0.05538292423538817,-0.056578692808562966
-0.03003003003003002,0.05578230852202881,-0.05618089725485678
0.03003003003003002,0.05618089725485678,-0.05578230852202881
0.09009009009009006,0.056578692808562966,-0.05538292423538817
0.1501501501501501,0.05697569754839643,-0.05498274201075519
0.21021021021021014,0.05737191383021148,-0.05458175945441375
0.2702702702702702,0.05776734400051407,-0.054179974163063804
0.3303303303303302,0.05816199039650835,-0.05377738372377312
0.39039039039039025,0.058555855346142494,-0.053373985713929206
0.4504504504504503,0.058948941168154634,-0.05296977770119046
0.5105105105105103,0.05934125017211822,-0.05256475724343762
0.5705705705705704,0.059732784658487456,-0.05215892188872415
0.6306306306306304,0.060123546918641996,-0.0517522691752272
0.6906906906906904,0.06051353923493191,-0.051344796631197495
0.7507507507507505,0.06090276388072194,-0.05093650177490948
0.8108108108108105,0.06129122312043578,-0.05052738211461073
0.8708708708708706,0.06167891920959985,-0.050117435148471515
0.9309309309309306,0.06206585439488717,-0.049706658364533474
0.9909909909909906,0.0624520309141605,-0.04929504924065868
1.0510510510510507,0.06283745099651572,-0.0488826052444777
1.1111111111111107,0.06322211686232455,-0.04846932383333788
1.1711711711711708,0.06360603072327732,-0.048055202454250934
1.2312312312312308,0.06398919478242518,-0.04764023854384053
1.2912912912912908,0.06437161123422248,-0.04722442952828923
1.3513513513513509,0.0647532822645684,-0.04680777282328545
1.411411411411411,0.06513421005084886,-0.046390265833969754
1.471471471471471,0.06551439676197769,-0.04597190595488117
1.531531531531531,0.06589384455843801,-0.045552690569902785
1.591591591591591,0.06627255559232292,-0.04513261705220739
1.651651651651651,0.06665053200737646,-0.04471168276420251
1.711711711711711,0.06702777593903378,-0.044289885057475234
1.7717717717717711,0.06740428951446159,-0.043867221272736664
1.8318318318318312,0.06778007485259793,-0.04344368873976606
1.8918918918918912,0.0681551340641922,-0.04301928477735455
1.9519519519519513,0.06852946925184432,-0.042594006693248615
2.012012012012015,0.06890308251004439,-0.042167851784093074
2.072072072072075,0.06927597592521141,-0.04174081733537392
2.132132132132135,0.0696481515757324,-0.0413129006213606
2.192192192192195,0.07001961153200081,-0.040884098905048
2.252252252252255,0.07039035785645513,-0.04045440943809819
2.312312312312315,0.0707603926036168,-0.04002382946078162
2.372372372372375,0.07112971782012838,-0.03959235620191806
2.432432432432435,0.07149833554479111,-0.039159986878817166
2.492492492492495,0.07186624780860258,-0.03872671869721864
2.552552552552555,0.07223345663479395,-0.03829254885123204
2.6126126126126152,0.07259996403886702,-0.037857474523276244
2.6726726726726753,0.0729657720286312,-0.03742149288401843
2.7327327327327353,0.07333088260424005,-0.0369846010923128
2.7927927927927954,0.07369529775822777,-0.03654679629513888
2.8528528528528554,0.07405901947554556,-0.036108075627539274
2.9129129129129154,0.07442204973359752,-0.035668436212557386
2.9729729729729755,0.07478439050227652,-0.0352278751611744
3.0330330330330355,0.07514604374399987,-0.034786389572246
3.0930930930930955,0.07550701141374473,-0.03434397653243873
3.1531531531531556,0.07586729545908329,-0.03390063311616591
3.2132132132132156,0.07622689782021787,-0.033456356385523064
3.2732732732732757,0.07658582043001573,-0.03301114339022315
3.3333333333333357,0.07694406521404366,-0.0325649911675312
3.3933933933933957,0.07730163409060246,-0.03211789674219856
3.453453453453456,0.0776585289707611,-0.031669857126396805
3.513513513513516,0.07801475175839089,-0.03122086931965118
3.573573573573576,0.0783703043501993,-0.03077093030877355
3.633633633633636,0.07872518863576354,-0.03032003706779511
3.693693693693696,0.07907940649756405,-0.029868186557898455
3.753753753753756,0.07943295981101793,-0.029415375727349355
3.813813813813816,0.07978585044451182,-0.028961601511428042
3.873873873873876,0.08013808025943507,-0.02850686083236008
3.933933933933936,0.08048965111021215,-0.028051150599246746
3.993993993993996,0.08084056484433548,-0.02759446770799502
4.054054054054056,0.08119082330239764,-0.02713680904124713
4.114114114114116,0.08154042831812365,-0.02667817146830956
4.174174174174176,0.0818893817184028,-0.02621855184508176
4.234234234234236,0.08223768532332067,-0.025757947013984178
4.294294294294296,0.08258534094619062,-0.025296353803886062
4.354354354354356,0.08293235039358544,-0.024833769030032593
4.414414414414416,0.0832787154653684,-0.024370189493971725
4.474474474474476,0.08362443795472453,-0.023905611983480388
4.5345345345345365,0.08396951964819153,-0.023440033272490376
4.5945945945945965,0.08431396232569068,-0.02297345012101358
4.6546546546546566,0.08465776776055704,-0.02250585927506696
4.714714714714717,0.08500093771957036,-0.02203725746659671
4.774774774774777,0.08534347396298507,-0.02156764141340231
4.834834834834837,0.08568537824456048,-0.021097007819059807
4.894894894894897,0.08602665231159055,-0.02062535337284467
4.954954954954957,0.0863672979049339,-0.020152674749654195
5.015015015015017,0.08670731675904324,-0.01967896860992939
5.075075075075077,0.08704671060199491,-0.019204231599576196
5.135135135135137,0.08738548115551804,-0.018728460349886483
5.195195195195197,0.0877236301350237,-0.018251651477458317
5.255255255255257,0.08806115924963391,-0.017773801584115678
5.315315315315317,0.08839807020221051,-0.017294907256827877
5.375375375375377,0.08873436468938349,-0.016814965067628154
5.435435435435437,0.08907004440157983,-0.01633397157353196
5.495495495495497,0.08940511102305156,-0.01585192331645463
5.555555555555557,0.08973956623190417,-0.015368816823128476
5.615615615615617,0.09007341170012433,-0.01488464860501941
5.675675675675677,0.090406649093608,-0.014399415158242931
5.735735735735737,0.09073928007218805,-0.01391311296347962
5.795795795795797,0.0910713062896618,-0.013425738485890043
5.855855855855857,0.09140272939381845,-0.012937288175029163
5.915915915915917,0.09173355102646631,-0.012447758464760011
5.975975975975977,0.09206377282346,-0.011957145773167005
6.0360360360360374,0.09239339641472734,-0.011465446502468557
6.0960960960960975,0.09272242342429608,-0.010972657038929093
6.1561561561561575,0.09305085547032076,-0.010478773752770551
6.216216216216218,0.09337869416510912,-0.009983792998083246
6.276276276276278,0.09370594111514859,-0.009487711112736205
6.336336336336338,0.09403259792113229,-0.008990524418286752
6.396396396396398,0.09435866617798537,-0.00849222921988968
6.456456456456458,0.09468414747489091,-0.007992821806205697
6.516516516516518,0.09500904339531573,-0.007492298449309251
6.576576576576578,0.09533335551703599,-0.0069906554045958275
6.636636636636638,0.09565708541216279,-0.006487888910688522
6.696696696696698,0.09598023464716766,-0.0059839951893440255
6.756756756756758,0.09630280478290769,-0.005478970445358028
6.816816816816818,0.0966247973746507,-0.004972810866469897
6.876876876876878,0.09694621397210022,-0.004465512623266735
6.936936936936938,0.09726705611942045,-0.0039570718690868575
6.996996996996998,0.09758732535526092,-0.0034474847399225475
7.057057057057058,0.09790702321278107,-0.0029367473543221237
7.117117117117118,0.09822615121967464,-0.0024248558132914794
7.177177177177178,0.09854471089819423,-0.0019118062001947933
7.237237237237238,0.09886270376517532,-0.0013975945806546514
7.297297297297298,0.09918013133206034,-0.0008822170024515019
7.357357357357358,0.09949699510492276,-0.0003656694954223827
7.417417417417418,0.09981329658449072,0.00015205192864102546
7.477477477477478,0.10012903726617096,0.0006709512760950595
7.537537537537538,0.10044421864007212,0.0011910325715473735
7.5975975975975985,0.1007588421910283,0.0017122998579610152
7.6576576576576585,0.1010729093986225,0.002234757196759217
7.7177177177177185,0.10138642173720964,0.0027584086679308187
7.777777777777779,0.10169938067593971,0.003283258370136509
7.837837837837839,0.10201178767878065,0.0038093104208157813
7.897897897897899,0.10232364420454122,0.0043365689562945495
7.957957957957959,0.10263495170689386,0.004865038131893595
8.018018018018019,0.10294571163439696,0.0053947221220377595
8.078078078078079,0.10325592543051752,0.005925625120365777
8.138138138138139,0.10356559453365362,0.006457751339841007
8.198198198198199,0.10387472037715638,0.006991105012862896
8.258258258258259,0.10418330438935226,0.007525690391379111
8.318318318318319,0.10449134799356492,0.008061511746998595
8.378378378378379,0.10479885260813727,0.00859857337110534
8.438438438438439,0.10510581964645323,0.009136879574972903
8.498498498498499,0.10541225051695911,0.009676434689879804
8.558558558558559,0.1057181466231855,0.010217243067225726
8.618618618618619,0.10602350936376852,0.010759309078648423
8.67867867867868,0.10632834013247118,0.011302637116141552
8.73873873873874,0.10663264031820453,0.011847231592173296
8.7987987987988,0.10693641130504876,0.012393096939805823
8.85885885885886,0.10723965447227436,0.012940237612815528
8.91891891891892,0.10754237119436279,0.013488658085814183
8.97897897897898,0.10784456284102727,0.014038362854370975
9.03903903903904,0.10814623077723347,0.014589356435135238
9.0990990990991,0.10844737636322015,0.015141643365960238
9.15915915915916,0.10874800095451954,0.015695228206027735
9.21921921921922,0.1090481059019776,0.01625011553597342
9.27927927927928,0.10934769255177425,0.016806309958013264
9.33933933933934,0.10964676224544377,0.01736381609607076
9.3993993993994,0.10994531631989447,0.01792263859590506
9.45945945945946,0.11024335610742884,0.018482782125240016
9.51951951951952,0.11054088293576318,0.019044251373894136
9.57957957957958,0.11083789812804755,0.019607051053911494
9.63963963963964,0.11113440300288528,0.020171185899693522
9.6996996996997,0.11143039887435237,0.020736660668131783
9.75975975975976,0.11172588705201698,0.021303480138741664
9.81981981981982,0.11202086884095887,0.02187164911379704
9.87987987987988,0.11231534554178847,0.02244117241846591
9.93993993993994,0.11260931845066598,0.023012054900946963
10.0,0.11290278885932044,0.023584301432607164
10.06006006006006,0.1131957580550687,0.02415791690812032
10.12012012012012,0.11348822732083423,0.024732906245606638
10.18018018018018,0.11378019793516571,0.025309274386773245
10.24024024024024,0.11407167117225574,0.025887026297055814
10.3003003003003,0.11436264830195945,0.026466166965761127
10.36036036036036,0.11465313058981301,0.027046701406210693
10.42042042042042,0.11494311929705163,0.027628634655885425
10.48048048048048,0.11523261568062808,0.028211971776571327
10.54054054054054,0.11552162099323095,0.028796717854506278
10.6006006006006,0.11581013648330248,0.029382878000527846
10.66066066066066,0.11609816339505662,0.029970457350222184
10.72072072072072,0.11638570296849689,0.03055946106407403
10.78078078078078,0.11667275643943432,0.03114989432761778
10.84084084084084,0.11695932503950503,0.03174176235158965
10.9009009009009,0.11724540999618775,0.03233507037208097
10.96096096096096,0.11753101253282157,0.032929823650692636
11.02102102102102,0.1178161338686232,0.03352602747469054
11.08108108108108,0.11810077521870445,0.03412368715716238
11.14114114114114,0.11838493779408941,0.034722808037175396
11.2012012012012,0.11866862280173156,0.03532339547993538
11.26126126126126,0.11895183144453102,0.03592545487694685
11.32132132132132,0.11923456492135152,0.036528991646174354
11.381381381381381,0.11951682442703711,0.037134011232205014
11.441441441441441,0.11979861115242925,0.03774051910641224
11.501501501501501,0.12007992628438345,0.03834852076712065
11.561561561561561,0.12036077100578597,0.03895802173977225
11.621621621621621,0.12064114649557033,0.0395690275770938
11.681681681681681,0.12092105392873377,0.04018154385926544
11.741741741741741,0.12120049447635388,0.04079557619409055
11.801801801801801,0.12147946930560473,0.041411130217166914
11.861861861861861,0.1217579795797732,0.04202821159205914
11.921921921921921,0.12203602645827503,0.042646826010472316
11.981981981981981,0.12231361109667115,0.043266979192427044
12.042042042042041,0.1225907346466835,0.04388867688643573
12.102102102102101,0.122867398256211,0.0445119248696802
12.162162162162161,0.12314360306934531,0.04513672894819063
12.222222222222221,0.12341935022638688,0.045763094957025914
12.282282282282281,0.12369464086386033,0.04639102876045521
12.342342342342342,0.12396947611453026,0.04702053625214102
12.402402402402402,0.12424385710741663,0.04765162335532357
12.462462462462462,0.1245177849678104,0.04828429602300658
12.522522522522522,0.12479126081728882,0.04891856023814444
12.582582582582582,0.1250642857737307,0.04955442201383082
12.642642642642642,0.12533686095133162,0.05019188739348869
12.702702702702702,0.12560898746061933,0.050830962451061786
12.762762762762762,0.12588066640846857,0.05147165329120751
12.822822822822822,0.12615189889811607,0.052113966049491325
12.882882882882882,0.1264226860291756,0.05275790689258262
12.942942942942942,0.12669302889765294,0.053403482018452034
13.003003003003002,0.12696292859596042,0.05405069354042795
13.063063063063062,0.1272323862129317,0.05469774484609329
13.123123123123122,0.12750140283383649,0.055343156263880026
13.183183183183182,0.12776997954039515,0.05598693402009992
13.243243243243242,0.12803811741079318,0.05662908430958456
13.303303303303302,0.12830581751969533,0.057269613295884085
13.363363363363362,0.12857308093826042,0.05790852711146437
13.423423423423422,0.12883990873415546,0.05854583185790272
13.483483483483482,0.12910630197156975,0.059181533606082144
13.543543543543542,0.12937226171122906,0.05981563839638409
13.603603603603602,0.12963778901040984,0.06044815223887976
13.663663663663662,0.12990288492295315,0.061079081113520034
13.723723723723722,0.13016755049927864,0.06170843097032387
13.783783783783782,0.13043178678639822,0.06233620772956538
13.843843843843842,0.1306955948279302,0.06296241728195946
13.903903903903903,0.1309589756641128,0.06358706548884605
13.963963963963963,0.13122193033181795,0.06421015818237298
14.024024024024023,0.1314844598645647,0.06483170116567753
14.084084084084083,0.13174656529253287,0.06545170021306655
14.144144144144143,0.1320082476425768,0.06607016107019528
14.204204204204203,0.13226950793823833,0.06668708945424488
14.264264264264263,0.1325303471997603,0.06730249105409852
14.324324324324323,0.13279076644409982,0.06791637153051634
14.384384384384383,0.1330507666849417,0.06852873651630893
14.444444444444443,0.13331034893271126,0.0691395916165097
14.504504504504503,0.13356951419458762,0.06974894240854579
14.564564564564563,0.13382826347451665,0.07035679444240794
14.624624624624623,0.13408659777322413,0.0709631532408189
14.684684684684683,0.13434451808822828,0.07156802429940069
14.744744744744743,0.13460202541385297,0.07217141308684072
14.804804804804803,0.13485912074124018,0.0727733250450565
14.864864864864863,0.13511580505836307,0.07337376558935928
14.924924924924923,0.1353720793500383,0.07397274010861646
14.984984984984983,0.1356279445979388,0.07457025396541278
15.045045045045043,0.1358834017806062,0.0751663124962104
15.105105105105103,0.13613845187346357,0.07576092101150776
15.165165165165163,0.13639309584882747,0.07635408479599723
15.225225225225223,0.1366473346759205,0.07694580910872174
15.285285285285283,0.13690116932088353,0.07753609918323019
15.345345345345343,0.13715460074678815,0.07812496022773176
15.405405405405403,0.13740762991364852,0.07871239742524902
15.465465465465464,0.13766025777843371,0.07929841593377006
15.525525525525524,0.13791248529507966,0.07988302088639948
15.585585585585584,0.13816431341450125,0.08046621739150817
15.645645645645644,0.1384157430846043,0.08104801053288219
15.705705705705704,0.1386667752502974,0.08162840536987045
15.765765765765764,0.13891741085350362,0.08220740693753141
15.825825825825824,0.13916765083317245,0.08278502024677857
15.885885885885884,0.13941749612529164,0.08336125028452518
15.945945945945944,0.1396669476628985,0.08393610201382765
16.006006006006004,0.13991600637609186,0.08450958037402806
16.066066066066064,0.1401646731920435,0.08508169028089568
16.126126126126124,0.14041294903500973,0.08565243662676736
16.186186186186184,0.1406608348263425,0.08622182428068702
16.246246246246244,0.14090833148450138,0.08678985808854411
16.306306306306304,0.1411554399250644,0.08735654287321108
16.366366366366364,0.1414021610607396,0.08792188343467987
16.426426426426424,0.14164849580137628,0.08848588455019744
16.486486486486484,0.14189444505397586,0.08904855097440034
16.546546546546544,0.14214000972270352,0.08960988743944832
16.606606606606604,0.14238519070889893,0.09016989865515695
16.666666666666664,0.14262998891108725,0.09072858930912944
16.726726726726724,0.1428744052249903,0.0912859640668873
16.786786786786784,0.14311844054353745,0.09184202757200036
16.846846846846844,0.14336209575687642,0.09239678444621557
16.906906906906904,0.14360537175238408,0.0929502392895852
16.966966966966964,0.14384826941467732,0.09350239668059385
17.027027027027025,0.14409078962562372,0.09405326117628479
17.087087087087085,0.14433293326435215,0.09460283731238534
17.147147147147145,0.14457470120726368,0.09515112960343125
17.207207207207205,0.14481609432804166,0.09569814254289044
17.267267267267265,0.14505711349766276,0.09624388060328568
17.327327327327325,0.14529775958440716,0.09678834823631652
17.387387387387385,0.14553803345386895,0.09733154987298029
17.447447447447445,0.1457779359689666,0.09787348992369238
17.507507507507505,0.1460174679899533,0.09841417277840556
17.567567567567565,0.14625663037442738,0.09895360280672846
17.627627627627625,0.1464954239773421,0.0994917843580434
17.687687687687685,0.14673384965101632,0.10002872176162317
17.747747747747745,0.14697190824514433,0.10056441932674724
17.807807807807805,0.14720960060680627,0.10109888134281692
17.867867867867865,0.14744692758047767,0.10163211207946993
17.927927927927925,0.1476838900080399,0.10216411578669404
17.987987987987985,0.14792048872879,0.10269489669494004
18.048048048048045,0.14815672457945056,0.10322445901523385
18.108108108108105,0.1483925983941795,0.10375280693928782
18.168168168168165,0.14862811100458,0.10427994463961147
18.228228228228225,0.14886326323971028,0.1048058762696212
18.288288288288285,0.14909805592609326,0.10533060596374941
18.348348348348345,0.1493324898877264,0.10585413783755285
18.408408408408405,0.14956656594609086,0.10637647598782025
18.468468468468465,0.14980028492016195,0.10689762449267914
18.528528528528525,0.15003364762641785,0.10741758741170196
18.588588588588586,0.1502666548788495,0.10793636878601155
18.648648648648646,0.15049930748897,0.10845397263838576
18.708708708708706,0.15073160626582421,0.10897040297336144
18.768768768768766,0.15096355201599782,0.10948566377733782
18.828828828828826,0.15119514554362684,0.10999975901867892
18.888888888888886,0.15142638765040678,0.11051269264781555
18.948948948948946,0.15165727913560223,0.11102446859734644
19.009009009009006,0.15188782079605584,0.11153509078213873
19.069069069069066,0.15211801342619719,0.11204456309942787
19.129129129129126,0.1523478578180525,0.1125528894289167
19.189189189189186,0.15257735476125328,0.11306007363287396
19.249249249249246,0.15280650504304566,0.11356611955623205
19.309309309309306,0.15303530944829907,0.11407103102668435
19.369369369369366,0.15326376875951553,0.11457481185478154
19.429429429429426,0.15349188375683825,0.11507746583402753
19.489489489489486,0.15371965521806102,0.11557899674097478
19.549549549549546,0.15394708391863632,0.11607940833531871
19.609609609609606,0.15417417063168476,0.11657870435999175
19.669669669669666,0.15440091612800344,0.11707688854125667
19.729729729729726,0.15462732117607503,0.1175739645887992
19.789789789789786,0.1548533865420761,0.11806993619582022
19.849849849849846,0.15507911298988575,0.1185648070391271
19.909909909909906,0.1553045012810948,0.11905858077922467
19.969969969969966,0.15552955217501352,0.11955126106040542
20.030030030030034,0.1557542664286809,0.12004285151083921
20.090090090090094,0.15597864479687246,0.12053335574266212
20.150150150150154,0.15620268803210924,0.12102277735206528
20.210210210210214,0.15642639688466603,0.12151111991938246
20.270270270270274,0.15664977210257974,0.12199838700917755
20.330330330330334,0.15687281443165763,0.12248458217033116
20.390390390390394,0.15709552461548582,0.12296970893612687
20.450450450450454,0.15731790339543728,0.12345377082433678
20.510510510510514,0.15753995151068045,0.12393677133730657
20.570570570570574,0.15776166969818706,0.12441871396203992
20.630630630630634,0.15798305869274037,0.12489960217028244
20.690690690690694,0.1582041192269435,0.12537943941860513
20.750750750750754,0.1584248520312272,0.125858229148487
20.810810810810814,0.1586452578338582,0.12633597478639752
20.870870870870874,0.15886533736094682,0.12681267974387833
20.930930930930934,0.1590850913364555,0.12728834741762435
20.990990990990994,0.15930452048220617,0.1277629811895646
21.051051051051054,0.15952362551788868,0.12823658442694222
21.111111111111114,0.15974240716106797,0.12870916048239414
21.171171171171174,0.1599608661271928,0.12918071269403025
21.231231231231234,0.16017900312960276,0.1296512443855119
21.291291291291294,0.1603968188795366,0.13012075886613006
21.351351351351354,0.16061431408613946,0.13058925943088295
21.411411411411414,0.16083148945647102,0.13105674936055295
21.471471471471475,0.1610483456955129,0.13152323192178333
21.531531531531535,0.1612648835061763,0.1319887103671543
21.591591591591595,0.16148110358930967,0.13245318793525854
21.651651651651655,0.1616970066437063,0.13291666785077644
21.711711711711715,0.16191259336611186,0.13337915332455058
21.771771771771775,0.16212786445123156,0.13384064755366007
21.831831831831835,0.16234282059173816,0.13430115372149395
21.891891891891895,0.1625574624782789,0.13476067499782463
21.951951951951955,0.16277179079948345,0.13521921453888047
22.012012012012015,0.16298580624197057,0.13567677548741813
22.072072072072075,0.163199509490356,0.13613336097279433
22.132132132132135,0.1634129012272596,0.1365889741110372
22.192192192192195,0.16362598213331248,0.13704361800491716
22.252252252252255,0.16383875288716448,0.13749729574401737
22.312312312312315,0.16405121416549107,0.13795001040480362
22.372372372372375,0.1642633666430009,0.13840176505069407
22.432432432432435,0.16447521099244267,0.13885256273212818
22.492492492492495,0.16468674788461224,0.13930240648663544
22.552552552552555,0.16489797798835976,0.1397512993389035
22.612612612612615,0.16510890197059697,0.14019924430084618
22.672672672672675,0.16531952049630372,0.14064624437167056
22.732732732732735,0.1655298342285354,0.1410923025379441
22.792792792792795,0.16573984382842954,0.14153742177366113
22.852852852852855,0.16594954995521316,0.14198160504030888
22.912912912912915,0.16615895326620939,0.14242485528693322
22.972972972972975,0.1663680544168442,0.1428671754502039
23.033033033033036,0.1665768540606536,0.14330856845447934
23.093093093093096,0.16678535284929003,0.1437490372118713
23.153153153153156,0.1669935514325298,0.1441885846223086
23.213213213213216,0.167201450458279,0.1446272135736011
23.273273273273276,0.16740905057258076,0.14506492694150258
23.333333333333336,0.16761635241962192,0.1455017275897739
23.393393393393396,0.16782335664173964,0.14593761837024533
23.453453453453456,0.16803006387942765,0.14637260212287861
23.513513513513516,0.1682364747713435,0.1468066816758286
23.573573573573576,0.16844258995431477,0.1472398598455047
23.633633633633636,0.1686484100633457,0.14767213943663152
23.693693693693696,0.1688539357316236,0.1481035232423097
23.753753753753756,0.16905916759052536,0.1485340140440759
23.813813813813816,0.16926410626962424,0.14896361461196256
23.873873873873876,0.1694687523966959,0.1493923277045575
23.933933933933936,0.169673106597725,0.14982015606906263
23.993993993993996,0.16987716949691145,0.1502471024413531
24.054054054054056,0.17008094171667698,0.1506731695460351
24.114114114114116,0.1702844238776714,0.15109836009650424
24.174174174174176,0.17048761659877876,0.15152267679500292
24.234234234234236,0.17069052049712358,0.15194612233267768
24.294294294294296,0.1708931361880775,0.152368699389636
24.354354354354356,0.17109546428526523,0.1527904106350029
24.414414414414416,0.17129750540057048,0.15321125872697722
24.474474474474476,0.17149926014414263,0.15363124631288733
24.534534534534536,0.17170072912440254,0.15405037602924665
24.594594594594597,0.17190191294804896,0.15446865050180894
24.654654654654657,0.17210281222006407,0.15488607234562302
24.714714714714717,0.17230342754372024,0.15530264416508735
24.774774774774777,0.1725037595205855,0.15571836855400412
24.834834834834837,0.17270380875052999,0.15613324809563311
24.894894894894897,0.17290357583173155,0.1565472853627452
24.954954954954957,0.173103061360682,0.15696048291767561
25.015015015015017,0.17330226593219278,0.15737284331237666
25.075075075075077,0.17350119013940135,0.1577843690884704
25.135135135135137,0.17369983457377652,0.15819506277730072
25.195195195195197,0.17389819982512444,0.1586049268999853
25.255255255255257,0.17409628648159486,0.1590139639674673
25.315315315315317,0.1742940951296864,0.1594221764805665
25.375375375375377,0.17449162635425275,0.15982956693003025
25.435435435435437,0.17468888073850797,0.1602361377965843
25.495495495495497,0.1748858588640328,0.16064189155098302
25.555555555555557,0.17508256131077998,0.16104683065405945
25.615615615615617,0.17527898865708008,0.16145095755677502
25.675675675675677,0.175475141479647,0.16185427470026917
25.735735735735737,0.17567102035358395,0.1622567845159083
25.795795795795797,0.17586662585238877,0.16265848942533476
25.855855855855857,0.17606195854795964,0.16305939184051535
25.915915915915917,0.17625701901060065,0.16345949416378963
25.975975975975977,0.17645180780902736,0.16385879878791781
26.036036036036037,0.17664632551037235,0.1642573080961287
26.096096096096097,0.1768405726801905,0.1646550244621668
26.156156156156158,0.17703454988246486,0.16505195025033959
26.216216216216218,0.17722825767961187,0.16544808781556442
26.276276276276278,0.17742169663248675,0.16584343950341512
26.336336336336338,0.17761486730038906,0.16623800765016805
26.396396396396398,0.17780777024106803,0.16663179458284832
26.456456456456458,0.17800040601072775,0.16702480261927563
26.516516516516518,0.17819277516403303,0.16741703406810943
26.576576576576578,0.17838487825411414,0.1678084912288944
26.636636636636638,0.17857671583257229,0.16819917639210535
26.696696696696698,0.17876828844948517,0.16858909183919177
26.756756756756758,0.17895959665341193,0.16897823984262228
26.816816816816818,0.17915064099139844,0.16936662266592883
26.876876876876878,0.17934142200898257,0.16975424256375066
26.936936936936938,0.17953194025019953,0.17014110178187775
26.996996996996998,0.17972219625758667,0.17052720255729426
27.057057057057058,0.17991219057218905,0.17091254711822168
27.117117117117118,0.18010192373356404,0.17129713768416172
27.177177177177178,0.18029139627978713,0.17168097646593888
27.237237237237238,0.18048060874745647,0.17206406566574273
27.2972972972973,0.18066956167169806,0.1724464074771702
27.35735735735736,0.18085825558617086,0.17282800408526733
27.41741741741742,0.1810466910230718,0.1732088576665709
27.47747747747748,0.1812348685131409,0.17358897038914994
27.53753753753754,0.1814227885856659,0.17396834441264658
27.5975975975976,0.1816104517684876,0.17434698188831732
27.65765765765766,0.18179785858800462,0.17472488495907335
27.71771771771772,0.1819850095691784,0.1751020557595213
27.77777777777778,0.1821719052355379,0.17547849641600316
27.83783783783784,0.18235854610918484,0.1758542090466364
27.8978978978979,0.18254493271079814,0.17622919576135354
27.95795795795796,0.1827310655596393,0.1766034586619419
28.01801801801802,0.18291694517355656,0.17697699984208262
28.07807807807808,0.18310257206899022,0.1773498213873898
28.13813813813814,0.18328794676097726,0.1777219253754494
28.1981981981982,0.18347306976315603,0.1780933138758576
28.25825825825826,0.1836579415877711,0.1784639889502595
28.31831831831832,0.18384256274567784,0.1788339526523869
28.37837837837838,0.1840269337463475,0.1792032070280966
28.43843843843844,0.18421105509787122,0.1795717541154077
28.4984984984985,0.18439492730696544,0.17993959594453962
28.55855855855856,0.184578550878976,0.18030673453794882
28.61861861861862,0.18476192631788313,0.1806731719103662
28.67867867867868,0.1849450541263058,0.18103891006883394
28.73873873873874,0.18512793480550654,0.18140395101274204
28.7987987987988,0.1853105688553956,0.18176829673386474
28.85885885885886,0.1854929567745362,0.18213194921639703
28.91891891891892,0.18567509906014845,0.18249491043699012
28.97897897897898,0.18585699620811408,0.18285718236478776
29.03903903903904,0.18603864871298098,0.18321876696146178
29.0990990990991,0.18622005706796763,0.1835796661812471
29.15915915915916,0.18640122176496765,0.1839398819709775
29.21921921921922,0.18658214329455408,0.1842994162701201
29.27927927927928,0.18676282214598394,0.18465827101081062
29.33933933933934,0.18694325880720258,0.1850164481178877
29.3993993993994,0.18712345376484824,0.18537394950892738
29.45945945945946,0.18730340750425611,0.18573077709427743
29.51951951951952,0.18748312050946286,0.18608693277709115
29.57957957957958,0.18766259326321105,0.18644241845336157
29.63963963963964,0.18784182624695345,0.18679723601195458
29.6996996996997,0.18802081994085723,0.18715138733464293
29.75975975975976,0.1881995748238081,0.1875048742961391
29.81981981981982,0.1883780913734151,0.1878576987641286
29.87987987987988,0.18855637006601428,0.18820986259930272
29.93993993993994,0.18873441137667335,0.1885613676553914
30.0,0.18891221577919548,0.18891221577919548
